"","log H/L MAP1_03K","log H/L MAP1_06K","log H/L MAP1_12K","log H/L MAP1_24K","log H/L MAP1_80K","log H/L MAP2_03K","log H/L MAP2_06K","log H/L MAP2_12K","log H/L MAP2_24K","log H/L MAP2_80K","log H/L MAP3_03K","log H/L MAP3_06K","log H/L MAP3_12K","log H/L MAP3_24K","log H/L MAP3_80K","log H/L MAP4_03K","log H/L MAP4_06K","log H/L MAP4_12K","log H/L MAP4_24K","log H/L MAP4_80K","log H/L MAP5_03K","log H/L MAP5_06K","log H/L MAP5_12K","log H/L MAP5_24K","log H/L MAP5_80K","log H/L MAP6_03K","log H/L MAP6_06K","log H/L MAP6_12K","log H/L MAP6_24K","log H/L MAP6_80K"
"P50995",-0.814513995871922,-1.03640750590354,-1.31286762673098,-1.2847216077089,-0.137124144840321,-0.857756493180438,-0.94308358041786,-1.41807998270727,-1.07734543391685,-0.271809541745686,-0.987903363427635,-0.683043331818169,-0.81415882097832,-0.594748232362383,0.165944087770598,-1.29821143785863,-0.845494559373422,-0.833310260296715,-0.744221329345756,-0.111352203450246,-1.56695510221746,-1.24834775957556,-1.62086704192963,-0.759893311560978,0.0169241442578214,-1.13042861085142,-1.14752167635761,-1.56383816068555,-0.618207205186372,0.187387707080472
"P07355",-0.465360638197198,-0.109856859719684,0.0418036876570852,0.275126273568355,1.41077525900824,-0.526846922631208,-0.156466314878666,-0.0755504124933141,0.259543673148691,1.41473089400469,-0.491713342016829,-0.133574648962751,-0.132688637833409,0.203890227146661,1.46409316523824,-0.719922632319854,-0.402187584268783,-0.306965854954656,0.0549179191289579,1.10675031506087,-0.84790746223516,-0.406617542742365,-0.337739802045268,0.0893625528277345,1.06942721045601,-0.638860500749358,-0.380558816625082,-0.368364847652111,0.146915848087275,1.08072587426417
"P12429",-1.18760856885691,-1.36896092566328,-1.64977434460358,-1.80874057451651,-0.480256826581827,-1.48229093337769,-1.42980911792985,-1.85048047850997,-1.68673092594395,-0.46219702836634,-1.55355318812485,-1.35997144810254,-1.75950248292674,-1.68575592805148,-0.386392914019344,-1.83959607413999,-1.30646620794361,-1.6933877756246,-1.66255149941145,-0.587966431578442,-1.5370053933245,-1.28644494275867,-2.09203259405347,-1.51119709773661,-1.1456053222469,-0.933518105419142,-1.09998916325874,-1.18517890435398,-1.19149138332603,-1.07163346731781
"P09525",-0.843939986785711,-0.973242425552975,-1.6323605509369,-1.47333019059788,-0.186803699718776,-1.06781785301264,-1.31215097327583,-1.66378517748957,-1.30261759347364,-0.239685361252175,-1.28180717768648,-0.924727522353967,-1.88928932213661,-1.42341014286226,-0.282649299535995,-1.45012386481384,-1.47248921415851,-1.54569774489938,-1.59457394120652,-0.741589620691654,-1.62060083747442,-1.33497113236296,-1.83670738173146,-1.31036089557032,-0.426082625949821,-0.626802831854941,-0.967870938135047,-1.91479292019699,-1.18023373292283,-0.7410831453342
"P08758",-1.20939475733339,-1.42709093412944,-1.91942419401477,-1.75331221817358,-0.363252429379509,-1.36963180794095,-1.40384722503965,-1.84513167591021,-1.73585995174365,-0.545423998713094,-1.39608054696035,-1.25987547922426,-1.82669344034005,-1.72933950179003,-0.377613104102919,-1.74743901299104,-1.29166265202969,-1.66469969372627,-1.64529960664439,-0.483924321607157,-1.76194690072753,-1.6479646983556,-2.22931470217308,-1.70298471158553,-0.935006812669546,-1.03191662277252,-1.32647975690343,-2.0752159943555,-1.61100597476828,-0.970978308577157
"P08133",-0.942944898411688,-1.10917201148372,-1.34098882880185,-1.07804579350173,0.356481902256871,-0.274791092216098,-0.29072701203034,-0.705076408828873,-0.412538992622062,0.929260776134585,-0.690032235833558,-0.617808652292574,-1.05316435647656,-0.791757446492723,0.629286669533358,-1.30742996788801,-0.965164509781931,-1.31487615237087,-0.993608612422348,0.309641873422161,-0.566121835159935,-0.550570685896801,-0.776725743257911,-0.103642890338254,0.823341761763143,-0.428449385862989,-0.547446734566422,-0.922456186071809,-0.309055539937051,0.496308944824728
"P20073",-1.3191535765516,-1.06211328659336,-1.17683761808494,-1.03806557205267,0.0243196791954129,-1.30115922979279,-1.07105745037762,-1.52064525231316,-1.03280187471224,-0.209561571814799,-1.0860785183798,-0.760553075058626,-0.92870412011226,-0.703830426152051,0.311038030022305,-1.79821560459295,-1.10649799245236,-1.1456053222469,-1.0826522690048,-0.137981134857469,-1.5182050881132,-1.05505162275917,-1.28831127863855,-0.627984007911577,-0.0645855139255929,-1.27606579697867,-1.10184583423812,-1.42298455198129,-0.678256581897438,0.0277202583559274
"Q5VT79",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.779372868167823,0.00791308164326493,-2.45482236538471,-1.84202498474619,-0.996944723962824,NA,NA,NA,NA,NA
"Q63HQ0",1.63932478917085,0.410232545598205,-0.429847986254522,-0.62224321466556,-0.76187350790009,1.36910349584131,0.571434115876509,-0.68735805843286,-0.828024623309901,-0.670313790583038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.10748701611672,0.222557291348728,-0.872947876961583,-0.425152505007989,-0.779026239073973
"Q10567-3",-0.094310226276704,0.0809304876729839,0.0725860470685965,0.00805655487105846,0.469365053704843,-0.240298730277913,0.203639694013985,-0.00304730257225837,-0.0061734976422065,0.374955995968092,-0.247508291112622,0.00820001383213613,-0.105597404643454,-0.00993099035729357,0.485941983412419,-0.433759603551205,-0.0534937013109787,-0.197897794648247,-0.141366457336313,0.131589484328135,-0.510662591110618,-0.223525381688687,-0.33969199134687,-0.0252944912480817,0.371056968350199,-0.299507014102335,-0.0759609407288725,-0.339454668445679,0.00230646738316901,0.176195094863408
"O43747",0.704252269095908,0.443500567057692,-0.295570647923523,-0.723729657215373,-0.372150398664978,0.626205482953038,0.534958026583896,-0.379094589817425,-0.732260471222855,-0.353265909108823,0.693676516567757,0.521251795369812,-0.395871728966637,-0.77872919469403,-0.391777414899246,0.599413017950984,0.41391897713882,-0.409527322349767,-0.832924729431833,-0.611645120451793,0.513086431134161,0.196732928222195,-0.463310464506086,-0.59381166487513,-0.459238671078659,0.837620364915273,0.255682002812213,-0.485781773810527,-0.460488779987379,-0.353523947929202
"Q9BXS5",0.619741658769175,0.46905240985469,-0.294933329106979,-0.683576174621571,-0.296243678916305,0.659559272910899,0.596076423710512,-0.284299880086818,-0.693901115501269,-0.273378010712371,0.737513714145542,0.519038609600059,-0.323877049032808,-0.824085836026402,-0.3811975347025,0.556797246592743,0.396269112190937,-0.428701810651574,-0.924946635395493,-0.548248184963528,0.394843361530861,0.21088754922081,-0.452411978839313,-0.595162258265655,-0.371030482155073,0.785341298705182,0.40533891584755,-0.34899654301382,-0.440615872886434,-0.269112280448499
"P61966",0.702834822211592,0.553557109364644,-0.393993725886969,-0.752048188739286,-0.416365389639731,0.642378113148399,0.42867840994823,-0.283667519712013,-0.805257326404162,-0.298921198550332,0.74553853454927,0.50131174924366,-0.468391469356464,-0.700661549557356,-0.524645285660107,0.535356258603784,0.41662359163287,-0.4780447205658,-0.96305363965308,-0.49364179403689,0.535455799435292,0.231432408447965,-0.426586691950556,-0.517420150282554,-0.413230453673108,0.727789789472685,0.253384235800074,-0.489098827055853,-0.411483233306092,-0.264131270926421
"O95782",-0.609926681955457,-0.109529959780774,0.480988873478695,0.850079295805798,1.52977098219889,-0.571000074236996,0.0531113364595625,0.460794976826321,0.940053962096955,1.5980793061172,-0.612571282010217,-0.172522385870682,0.17555653643184,0.823830866200269,1.68135930490831,-0.739877966795768,-0.357067430641514,0.0579700686373299,0.622274431363123,1.32555911322641,-0.941281753330517,-0.449473598307135,-0.0750792092749614,0.703189314514104,1.46372707198851,-0.673485661533824,-0.331209166177531,-0.0641027953227452,0.826355267615815,1.50177032189998
"O94973",-0.578413126837294,-0.107818835901046,0.344714894490127,0.741833680964487,1.25150702735593,-0.504243447403756,0.045862297908688,0.405447843707535,0.868528739686303,1.3461342832834,-0.64227910438519,-0.232768962976124,0.0866479127551883,0.717034777997311,1.46388398047101,-0.694881635494954,-0.350522494468264,-0.0510702854237523,0.556699167457392,1.04467388763216,-0.860163820187935,-0.456266573997565,-0.0991080808931463,0.603786553123299,1.23529816954181,-0.731158427430898,-0.354482782106777,-0.0520870260219706,0.697862762253706,1.17235949784814
"P63010",-0.591157731753553,-0.0879173617789615,0.344487662635682,0.685715935990652,1.38697644692639,-0.529447517183661,0.0352015957185661,0.389016059688509,0.785341298705182,1.45580721674484,-0.617543011518322,-0.14439294659109,0.124195771587192,0.693230455580099,1.54705492185596,-0.723205595210741,-0.31184650332411,0.00389002743337184,0.487486349348536,1.20670573107991,-0.890947070016901,-0.398037310637071,-0.118617291648636,0.544287539960288,1.1819930247514,-0.640029111663249,-0.290127109477971,-0.0923555527728429,0.643579165731715,1.18040250682865
"Q96CW1",-0.565374440934605,-0.0902652914468835,0.435308552262582,0.752919821012805,1.38636951908687,-0.528635628435515,0.017351841787775,0.456385630378589,0.843662316291059,1.4482137898838,-0.564755464615819,-0.167993084183199,0.0988237683796915,0.825704231936496,1.54710429117895,-0.718355156567286,-0.317085170423777,0.0475383887633606,0.58014548442338,1.20501708816017,-0.836630085525224,-0.407267905132926,-0.0830495414955124,0.566084490515467,1.22076331748012,-0.639557058685647,-0.334388930966485,-0.141525588058713,0.723165343457585,1.19124678971627
"P53680",-0.607001236477357,-0.0462654259079573,0.352758525040637,0.851759034074375,1.33342373372519,-0.678695284029845,0.0486547018403464,0.398131431876634,0.998989759846058,1.54082083090617,-0.667767553891743,-0.153430464413062,0.197613809691074,0.663025756497975,1.64334827172151,-0.637513278736912,-0.322000231442836,0.0852886748169873,0.569782712424128,1.23038748942842,-1.1044802151133,-0.356531658781448,-0.145908575419277,0.701682120295283,1.46503412152698,-0.718355156567286,-0.318559730473281,-0.104883544876499,0.859890058701135,1.34494209056003
"O00203",1.19635524288275,0.00920382732983974,-0.222616056399951,-0.219068436965306,-0.547699776069777,1.30340084934202,0.0900404154727707,-0.228841232782007,-0.10429410093877,-0.371385028332841,1.1992483068402,0.0298415571367151,-0.400663160948398,-0.128440188270472,-0.45217510903128,1.23817541857738,0.136060106880266,-0.301372556807136,-0.0521169410073197,-0.499993432737799,1.16677970612057,-0.04549098445108,-0.471908825920069,-0.26499780650469,-0.574927470988529,1.4625235396672,0.0432044985651676,-0.494779774549302,-0.103735902429248,-0.405107537659661
"O14617-5",1.20882936257385,0.0356239097307212,-0.202854175787455,-0.293447345830476,-0.579684689089185,1.26585692081078,0.135666196969044,-0.226155545518041,-0.228655269454375,-0.516676918705269,1.23548199528152,-0.0122716712013062,-0.409508159872053,-0.156144758455793,-0.519011126521305,1.18808437056115,0.0913951860117,-0.236316485085822,-0.0791426915138051,-0.562388729933345,1.08515268056314,-0.0695427143591652,-0.459298175517664,-0.287571498240721,-0.6045203602393,1.4205093504889,0.125386605365814,-0.45292533021211,-0.152355795342589,-0.450399824025139
"Q9Y2T2",1.20113196690789,-0.0199746997612662,-0.243676929249233,-0.264425834629696,-0.46833158868485,1.2573727556068,0.161307263720935,-0.267426878704802,-0.208327601155457,-0.434753792653621,1.20213558088985,-0.00199229415578977,-0.421901795922511,-0.172034681331346,-0.435768181549951,1.1534810985137,0.100843124433112,-0.267565806437673,0.0183493098788918,-0.530759995705037,1.07826824713921,-0.0885768514786792,-0.466974959677888,-0.237098452064019,-0.471168669406454,1.47498108820498,0.0352015957185661,-0.473710793425348,-0.113332803059684,-0.36860697464203
"Q92572",1.39017239630348,0.242815884026842,-0.163284075230884,-0.451188569898423,-0.670589328781432,1.19597745864259,0.14860877020522,-0.138870403273312,-0.119432010690783,-0.615707000746161,1.14561224716648,0.162725652846203,-0.40784199787464,-0.156337683708941,-0.594922544576802,1.36938272533894,0.0675010485665715,-0.294225527132355,0.0986890440913283,-0.699325666469084,1.16285452819051,-0.141255076273318,-0.375927187300487,-0.239344713330002,-0.504489022967715,1.41110078908541,0.114633549068939,-0.271513466757231,-0.0614958911391986,-0.453300587150245
"Q9UPM8",0.482125464079991,0.936666203771391,-0.218229045852289,-0.226088045486874,-0.799093942486455,-0.139617176861666,0.00331438850667701,0.0865120465742818,-0.666370181703229,-0.811751012668666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"O43299",NA,NA,NA,NA,NA,0.593497196663402,0.11169907219742,-0.704112441212744,-0.500258692170853,-0.402893175195413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P25054",0.526269172065228,0.828631581688019,-0.0382137063815297,-1.05655121235939,-1.10172198180718,0.687060688339892,0.922426225312796,0.0396999177209514,-0.896441934544696,-0.944249035881547,0.472903623606832,0.655351828612554,-0.152355795342589,-0.938652355123858,-1.12267978804716,0.468948180180051,0.822607794060249,0.180147861158429,-0.74014301970723,-0.963728782123846,0.640620928035698,0.694568225008834,-0.45670209860293,-0.997146288062472,-0.96812492628879,1.10379974315767,1.09889112580627,-0.351645006753852,-0.793481798334885,-0.944054727911111
"P13798",-0.764983742092474,-0.875221920202144,-1.00972763224968,-1.21310258533986,-0.268451785369931,-1.03286091082645,-1.26798266992458,-1.32243312653737,-1.04266482382353,0.0440443327060212,-0.864149965021365,-0.794432322184266,-1.44296739068322,-1.21621649751603,-0.188561851783146,-0.593833438610438,-0.863414847152374,-1.33996587398311,-0.987674477748878,-0.146467366602248,-1.10057685058587,-1.09816576386619,-1.63401637792015,-1.22199333091343,-0.567019219622348,NA,NA,NA,NA,NA
"P27695",1.20244906713451,1.19880843205028,-0.201294146487355,-1.0060720794834,-1.37239316187035,1.09653174269363,1.07491640205246,-0.253240088913047,-1.13641037515994,-1.52998903029203,1.38780366453333,1.22626189419121,-0.179024583394838,-1.09034208568962,-1.427867035628,0.921893289594119,1.02048442206508,-0.203584982284692,-1.14044384511708,-1.73307556673283,1.40920082732487,1.20157113393466,-0.435338929969181,-1.09163284054134,-1.13162930326077,1.47814347326819,1.01977306904003,-0.630706622220442,-1.20906118622418,-1.32818128322761
"Q9UBZ4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.440952198029637,1.10158284735932,-0.540988135523618,-0.912700107626859,-0.929803044272483
"Q96BI3",0.352758525040637,-0.592266569012067,-0.508259758896364,0.13842131042025,1.63059185415048,0.370387504282089,-0.321333105891041,-0.659563064318449,0.163627538589906,1.58241148542132,0.425996321351079,-0.379413589548122,-0.615220738777782,0.212008960113565,1.19692173382033,0.14300150624249,-0.549789063666009,-0.83199987548218,-0.00235351155007455,1.23945914552628,-0.0382581496463512,-0.803141198633644,-0.616790628168342,0.555030801182208,1.44699724067639,NA,NA,NA,NA,NA
"Q9BZZ5-2",0.953898432919056,1.81467346256818,0.211136826982275,-0.923222020376954,-1.33741165578185,0.381283372503784,1.16542962042419,-0.422037095998122,-1.6103010390189,-2.06763640856514,1.53734577149011,1.78914496154562,0.0346383179990089,-1.29265191251673,-1.6521756276316,0.321119959365393,1.06667476272446,-0.490881858385409,-1.81995400969608,-2.42926507130866,1.02906410969844,1.69117679681212,-0.173189182149837,-1.126864023449,-1.47850697144831,0.696884090855455,1.08358782455645,-0.695231982770988,-1.53654494314724,-1.9497003114145
"Q06481",0.648281355360752,-0.805257326404162,-0.748238498084416,0.571434115876509,1.85594984330384,0.748117693285568,-0.689194568936827,-0.951763814347153,0.473111504737003,2.12816140091449,0.612588406698718,-0.737013684802418,-1.12129819690429,0.347892388195338,1.86959507697199,0.586692696860039,-0.74014301970723,-1.15917022212578,0.41435205632883,1.86199505259595,0.449217992139896,-0.91539142468219,-0.874719206731552,0.902112179330568,2.15412950079018,0.906813649821099,-0.76557225692168,-0.934151996633919,1.01906136509343,2.30375152874114
"Q9HDC9",0.481195592928954,-0.891910508159703,-0.424920068439045,0.988848258668964,2.98721170454548,0.539332544565775,-0.725183734706291,-0.493763677594345,1.07963411236871,2.98697515987483,0.497331335230275,-0.684039676212941,-0.704323988691726,1.01578299724093,3.02948822387324,0.47227980043155,-0.744922317994549,-0.754090633268145,0.961178783796711,2.96426923671084,0.188021051416948,-0.996858347968731,-0.471768767181792,1.2487169831045,2.94438996227009,0.562376764171054,-0.926399100441046,-0.474913356705454,1.49446681428176,2.98955685599434
"Q8NCW5",-1.03859892683572,-0.788464418166958,0.957468909707325,1.48326115995213,2.77732502321692,-0.986101870946866,-0.620667383983388,0.871922482149997,1.5525246286738,2.83157327060919,-1.02453122265094,-0.577702402477726,0.851599143235146,1.59550366050274,2.69761815663724,-1.18209846220047,-0.789561259319405,0.896310604365822,1.57550596803299,2.84629271876723,-1.14088917045569,-0.953159745797028,0.898169647897228,2.06391705369231,2.63364044990137,-0.753433817850067,-0.780016828951458,0.873261995378487,1.90079919893024,2.62220413657709
"Q9UH17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.711759192983234,1.77976399757569,-0.50984065971628,-1.52238483657645,-1.99228780484913,0.818196129021708,0.654160540995619,-0.20864433076724,-1.13368543862295,-1.10351888354422,NA,NA,NA,NA,NA
"Q9NRW3",1.58707690326468,1.32146635859253,-0.167150483106546,-0.962153940886595,-1.11587882343241,1.8414096133381,1.41737997597302,0.0739572999433244,-0.738433080222987,-0.999278832756346,1.63282657003434,1.41926920368406,-0.0640877129686384,-0.984787914931497,-1.14394653857399,1.69643902065575,1.31063095723059,0.236462003838104,-0.752072486556414,-1.1447118940513,1.96091940290538,1.25888068375053,-0.208610987533419,-0.908821491800578,-1.00390054471856,2.0260563929627,1.38769339625331,-0.114566202750959,-0.701247853663061,-0.863021188036496
"Q9BQE5",0.248777693649712,-0.830254545112571,-0.357769777836304,0.899485022512771,2.81147103052984,0.372394965238024,-0.62275406435707,-0.457573542444194,0.838104653285343,3.04484871525696,0.402940419799033,-0.605661472540798,-0.65885678223608,0.920140827684878,2.7024137494377,0.253505262186697,-0.67470569969608,-0.596557746663085,0.830742090760915,2.77101927898983,-0.00891448634577721,-0.875407174594177,-0.386845571568701,1.15820774762574,2.82242424377525,0.378289653095451,-0.720255346230537,-0.282438722985512,1.41683974191283,2.96078969496992
